Number of learnable parameters: 50402
train_leads.py sm --device cuda:0
Calling the run method
[1][1/1000][1/1] | loss: 3.609e+00 | loss_train: 6.805e-01 | loss_e0: 7.158e+00 | loss_e1: 7.159e+00 | loss_e2: 3.172e+00 | loss_e3: 2.424e+00 | loss_e4: 9.359e-01 | loss_e5: 8.031e-01
[258][258/1000][1/1] | loss: 3.249e-02 | loss_train: 5.052e-03 | loss_e0: 2.156e-03 | loss_e1: 1.554e-01 | loss_e2: 1.190e-04 | loss_e3: 3.556e-04 | loss_e4: 3.471e-02 | loss_e5: 2.201e-03
[259][259/1000][1/1] | loss: 1.271e-02 | loss_train: 4.130e-03 | loss_e0: 2.786e-03 | loss_e1: 5.022e-02 | loss_e2: 2.432e-04 | loss_e3: 4.888e-04 | loss_e4: 1.736e-02 | loss_e5: 5.134e-03
[260][260/1000][1/1] | loss: 1.905e-02 | loss_train: 5.524e-03 | loss_e0: 3.034e-03 | loss_e1: 2.721e-02 | loss_e2: 1.859e-04 | loss_e3: 5.185e-04 | loss_e4: 7.883e-02 | loss_e5: 4.536e-03
[261][261/1000][1/1] | loss: 2.150e-02 | loss_train: 4.492e-03 | loss_e0: 2.349e-03 | loss_e1: 3.553e-02 | loss_e2: 1.440e-04 | loss_e3: 3.317e-04 | loss_e4: 8.906e-02 | loss_e5: 1.579e-03
[262][262/1000][1/1] | loss: 1.871e-02 | loss_train: 4.842e-03 | loss_e0: 2.438e-03 | loss_e1: 3.083e-02 | loss_e2: 1.140e-04 | loss_e3: 3.927e-04 | loss_e4: 7.381e-02 | loss_e5: 4.685e-03
[263][263/1000][1/1] | loss: 2.020e-02 | loss_train: 4.721e-03 | loss_e0: 2.653e-03 | loss_e1: 4.576e-02 | loss_e2: 1.343e-04 | loss_e3: 5.172e-04 | loss_e4: 6.533e-02 | loss_e5: 6.835e-03
[264][264/1000][1/1] | loss: 1.814e-02 | loss_train: 5.256e-03 | loss_e0: 2.145e-03 | loss_e1: 6.196e-02 | loss_e2: 1.633e-04 | loss_e3: 4.021e-04 | loss_e4: 4.022e-02 | loss_e5: 3.924e-03
[265][265/1000][1/1] | loss: 1.194e-02 | loss_train: 5.523e-03 | loss_e0: 1.956e-03 | loss_e1: 5.447e-02 | loss_e2: 1.906e-04 | loss_e3: 3.280e-04 | loss_e4: 1.315e-02 | loss_e5: 1.558e-03
[266][266/1000][1/1] | loss: 2.024e-02 | loss_train: 4.526e-03 | loss_e0: 2.261e-03 | loss_e1: 2.619e-02 | loss_e2: 1.745e-04 | loss_e3: 5.779e-04 | loss_e4: 8.700e-02 | loss_e5: 5.241e-03
[267][267/1000][1/1] | loss: 2.292e-02 | loss_train: 4.931e-03 | loss_e0: 2.128e-03 | loss_e1: 2.439e-02 | loss_e2: 2.998e-04 | loss_e3: 7.096e-04 | loss_e4: 1.024e-01 | loss_e5: 7.527e-03
[268][268/1000][1/1] | loss: 7.934e-03 | loss_train: 5.245e-03 | loss_e0: 1.953e-03 | loss_e1: 2.608e-02 | loss_e2: 2.916e-04 | loss_e3: 5.100e-04 | loss_e4: 1.544e-02 | loss_e5: 3.333e-03
[269][269/1000][1/1] | loss: 1.338e-02 | loss_train: 3.820e-03 | loss_e0: 2.250e-03 | loss_e1: 2.709e-02 | loss_e2: 1.438e-04 | loss_e3: 3.745e-04 | loss_e4: 4.878e-02 | loss_e5: 1.661e-03
[270][270/1000][1/1] | loss: 1.317e-02 | loss_train: 4.184e-03 | loss_e0: 2.255e-03 | loss_e1: 3.106e-02 | loss_e2: 1.618e-04 | loss_e3: 4.357e-04 | loss_e4: 4.107e-02 | loss_e5: 4.015e-03
[271][271/1000][1/1] | loss: 8.922e-03 | loss_train: 4.536e-03 | loss_e0: 1.955e-03 | loss_e1: 3.255e-02 | loss_e2: 3.261e-04 | loss_e3: 4.721e-04 | loss_e4: 1.337e-02 | loss_e5: 4.859e-03
[272][272/1000][1/1] | loss: 1.109e-02 | loss_train: 5.004e-03 | loss_e0: 1.985e-03 | loss_e1: 2.776e-02 | loss_e2: 4.140e-04 | loss_e3: 3.664e-04 | loss_e4: 3.352e-02 | loss_e5: 2.491e-03
[273][273/1000][1/1] | loss: 1.092e-02 | loss_train: 3.814e-03 | loss_e0: 2.231e-03 | loss_e1: 2.445e-02 | loss_e2: 2.480e-04 | loss_e3: 3.089e-04 | loss_e4: 3.669e-02 | loss_e5: 1.595e-03
[274][274/1000][1/1] | loss: 7.673e-03 | loss_train: 4.392e-03 | loss_e0: 2.160e-03 | loss_e1: 2.284e-02 | loss_e2: 2.451e-04 | loss_e3: 3.420e-04 | loss_e4: 1.771e-02 | loss_e5: 2.745e-03
[275][275/1000][1/1] | loss: 9.886e-03 | loss_train: 3.704e-03 | loss_e0: 1.977e-03 | loss_e1: 2.629e-02 | loss_e2: 2.774e-04 | loss_e3: 3.450e-04 | loss_e4: 2.822e-02 | loss_e5: 2.213e-03
[276][276/1000][1/1] | loss: 1.556e-02 | loss_train: 5.813e-03 | loss_e0: 2.136e-03 | loss_e1: 5.296e-02 | loss_e2: 1.934e-04 | loss_e3: 3.316e-04 | loss_e4: 3.628e-02 | loss_e5: 1.469e-03
[277][277/1000][1/1] | loss: 8.035e-03 | loss_train: 3.568e-03 | loss_e0: 2.151e-03 | loss_e1: 3.253e-02 | loss_e2: 2.432e-04 | loss_e3: 3.379e-04 | loss_e4: 1.135e-02 | loss_e5: 1.599e-03
[278][278/1000][1/1] | loss: 2.616e-02 | loss_train: 4.582e-03 | loss_e0: 2.051e-03 | loss_e1: 2.984e-02 | loss_e2: 1.898e-04 | loss_e3: 3.345e-04 | loss_e4: 1.225e-01 | loss_e5: 2.020e-03
[279][279/1000][1/1] | loss: 3.306e-02 | loss_train: 4.031e-03 | loss_e0: 1.908e-03 | loss_e1: 2.527e-02 | loss_e2: 1.771e-04 | loss_e3: 3.362e-04 | loss_e4: 1.683e-01 | loss_e5: 2.330e-03
[280][280/1000][1/1] | loss: 2.403e-02 | loss_train: 3.727e-03 | loss_e0: 1.743e-03 | loss_e1: 3.115e-02 | loss_e2: 2.356e-04 | loss_e3: 3.450e-04 | loss_e4: 1.087e-01 | loss_e5: 1.943e-03
[281][281/1000][1/1] | loss: 1.101e-02 | loss_train: 3.665e-03 | loss_e0: 1.954e-03 | loss_e1: 3.590e-02 | loss_e2: 1.606e-04 | loss_e3: 3.361e-04 | loss_e4: 2.622e-02 | loss_e5: 1.471e-03
[282][282/1000][1/1] | loss: 1.184e-02 | loss_train: 3.941e-03 | loss_e0: 2.267e-03 | loss_e1: 4.285e-02 | loss_e2: 1.526e-04 | loss_e3: 3.289e-04 | loss_e4: 2.349e-02 | loss_e5: 1.943e-03
[283][283/1000][1/1] | loss: 1.482e-02 | loss_train: 5.368e-03 | loss_e0: 1.919e-03 | loss_e1: 2.995e-02 | loss_e2: 2.577e-04 | loss_e3: 3.530e-04 | loss_e4: 5.357e-02 | loss_e5: 2.854e-03
[284][284/1000][1/1] | loss: 1.203e-02 | loss_train: 4.304e-03 | loss_e0: 1.642e-03 | loss_e1: 2.774e-02 | loss_e2: 2.463e-04 | loss_e3: 4.131e-04 | loss_e4: 3.930e-02 | loss_e5: 2.853e-03
[285][285/1000][1/1] | loss: 7.068e-03 | loss_train: 3.862e-03 | loss_e0: 2.312e-03 | loss_e1: 2.449e-02 | loss_e2: 1.961e-04 | loss_e3: 4.488e-04 | loss_e4: 1.334e-02 | loss_e5: 1.615e-03
[286][286/1000][1/1] | loss: 1.634e-02 | loss_train: 4.829e-03 | loss_e0: 2.833e-03 | loss_e1: 5.118e-02 | loss_e2: 1.566e-04 | loss_e3: 4.133e-04 | loss_e4: 4.194e-02 | loss_e5: 1.539e-03
[287][287/1000][1/1] | loss: 1.299e-02 | loss_train: 3.123e-03 | loss_e0: 2.010e-03 | loss_e1: 5.705e-02 | loss_e2: 1.913e-04 | loss_e3: 3.469e-04 | loss_e4: 1.609e-02 | loss_e5: 2.253e-03
[288][288/1000][1/1] | loss: 9.108e-03 | loss_train: 4.202e-03 | loss_e0: 1.709e-03 | loss_e1: 3.803e-02 | loss_e2: 1.385e-04 | loss_e3: 3.115e-04 | loss_e4: 1.223e-02 | loss_e5: 2.228e-03
[289][289/1000][1/1] | loss: 9.095e-03 | loss_train: 4.057e-03 | loss_e0: 2.618e-03 | loss_e1: 2.642e-02 | loss_e2: 1.919e-04 | loss_e3: 3.119e-04 | loss_e4: 2.336e-02 | loss_e5: 1.666e-03
[290][290/1000][1/1] | loss: 9.709e-03 | loss_train: 4.212e-03 | loss_e0: 2.479e-03 | loss_e1: 2.937e-02 | loss_e2: 1.689e-04 | loss_e3: 3.096e-04 | loss_e4: 2.452e-02 | loss_e5: 1.411e-03
[291][291/1000][1/1] | loss: 9.892e-03 | loss_train: 3.749e-03 | loss_e0: 1.636e-03 | loss_e1: 3.560e-02 | loss_e2: 1.406e-04 | loss_e3: 3.066e-04 | loss_e4: 2.021e-02 | loss_e5: 1.451e-03
[292][292/1000][1/1] | loss: 6.697e-03 | loss_train: 3.628e-03 | loss_e0: 1.821e-03 | loss_e1: 2.279e-02 | loss_e2: 1.424e-04 | loss_e3: 3.157e-04 | loss_e4: 1.374e-02 | loss_e5: 1.377e-03
[293][293/1000][1/1] | loss: 1.719e-02 | loss_train: 3.683e-03 | loss_e0: 2.913e-03 | loss_e1: 8.147e-02 | loss_e2: 1.310e-04 | loss_e3: 3.332e-04 | loss_e4: 1.687e-02 | loss_e5: 1.455e-03
[294][294/1000][1/1] | loss: 3.558e-02 | loss_train: 4.134e-03 | loss_e0: 2.628e-03 | loss_e1: 1.659e-01 | loss_e2: 1.772e-04 | loss_e3: 3.346e-04 | loss_e4: 4.287e-02 | loss_e5: 1.509e-03
[295][295/1000][1/1] | loss: 2.799e-02 | loss_train: 3.906e-03 | loss_e0: 1.451e-03 | loss_e1: 1.434e-01 | loss_e2: 2.193e-04 | loss_e3: 3.258e-04 | loss_e4: 2.110e-02 | loss_e5: 1.449e-03
[296][296/1000][1/1] | loss: 1.144e-02 | loss_train: 3.288e-03 | loss_e0: 1.906e-03 | loss_e1: 5.332e-02 | loss_e2: 1.279e-04 | loss_e3: 3.347e-04 | loss_e4: 1.131e-02 | loss_e5: 1.635e-03
[297][297/1000][1/1] | loss: 6.812e-03 | loss_train: 4.067e-03 | loss_e0: 3.003e-03 | loss_e1: 2.406e-02 | loss_e2: 1.624e-04 | loss_e3: 3.548e-04 | loss_e4: 1.146e-02 | loss_e5: 1.836e-03
[298][298/1000][1/1] | loss: 1.137e-02 | loss_train: 4.331e-03 | loss_e0: 2.493e-03 | loss_e1: 4.687e-02 | loss_e2: 1.302e-04 | loss_e3: 3.519e-04 | loss_e4: 1.681e-02 | loss_e5: 1.578e-03
[299][299/1000][1/1] | loss: 1.964e-02 | loss_train: 4.967e-03 | loss_e0: 1.382e-03 | loss_e1: 6.269e-02 | loss_e2: 1.054e-04 | loss_e3: 3.336e-04 | loss_e4: 5.189e-02 | loss_e5: 1.439e-03
[300][300/1000][1/1] | loss: 2.070e-02 | loss_train: 3.400e-03 | loss_e0: 2.433e-03 | loss_e1: 3.195e-02 | loss_e2: 1.802e-04 | loss_e3: 3.530e-04 | loss_e4: 8.671e-02 | loss_e5: 2.567e-03

Print loss test
: [0.0408761240541935, 0.13292719423770905, 0.14146697521209717, 0.08742357790470123]
[300][300/1000][1/1] | loss_test_mean: 1.007e-01 | loss_test_std: 4.639e-02
[301][301/1000][1/1] | loss: 4.538e-02 | loss_train: 4.463e-03 | loss_e0: 3.551e-03 | loss_e1: 1.276e-01 | loss_e2: 2.470e-04 | loss_e3: 3.892e-04 | loss_e4: 1.376e-01 | loss_e5: 2.901e-03
[302][302/1000][1/1] | loss: 3.810e-02 | loss_train: 4.427e-03 | loss_e0: 2.092e-03 | loss_e1: 1.550e-01 | loss_e2: 1.621e-04 | loss_e3: 3.678e-04 | loss_e4: 6.923e-02 | loss_e5: 1.682e-03
[303][303/1000][1/1] | loss: 1.973e-02 | loss_train: 3.562e-03 | loss_e0: 1.421e-03 | loss_e1: 9.801e-02 | loss_e2: 1.566e-04 | loss_e3: 3.313e-04 | loss_e4: 1.681e-02 | loss_e5: 1.665e-03
[304][304/1000][1/1] | loss: 8.254e-03 | loss_train: 3.746e-03 | loss_e0: 3.363e-03 | loss_e1: 2.688e-02 | loss_e2: 1.646e-04 | loss_e3: 3.298e-04 | loss_e4: 1.548e-02 | loss_e5: 3.305e-03
[305][305/1000][1/1] | loss: 9.408e-03 | loss_train: 4.814e-03 | loss_e0: 3.819e-03 | loss_e1: 2.041e-02 | loss_e2: 1.226e-04 | loss_e3: 3.276e-04 | loss_e4: 2.876e-02 | loss_e5: 3.004e-03
[306][306/1000][1/1] | loss: 9.909e-03 | loss_train: 4.791e-03 | loss_e0: 1.761e-03 | loss_e1: 3.211e-02 | loss_e2: 1.521e-04 | loss_e3: 3.137e-04 | loss_e4: 2.347e-02 | loss_e5: 1.649e-03
[307][307/1000][1/1] | loss: 9.935e-03 | loss_train: 4.090e-03 | loss_e0: 1.544e-03 | loss_e1: 4.228e-02 | loss_e2: 1.120e-04 | loss_e3: 3.111e-04 | loss_e4: 1.388e-02 | loss_e5: 1.475e-03
[308][308/1000][1/1] | loss: 2.230e-02 | loss_train: 4.042e-03 | loss_e0: 4.242e-03 | loss_e1: 2.152e-02 | loss_e2: 1.349e-04 | loss_e3: 3.429e-04 | loss_e4: 1.045e-01 | loss_e5: 3.093e-03
[309][309/1000][1/1] | loss: 7.362e-02 | loss_train: 4.981e-03 | loss_e0: 4.649e-03 | loss_e1: 4.153e-02 | loss_e2: 1.534e-04 | loss_e3: 3.665e-04 | loss_e4: 3.915e-01 | loss_e5: 3.534e-03
[310][310/1000][1/1] | loss: 2.963e-02 | loss_train: 4.844e-03 | loss_e0: 1.826e-03 | loss_e1: 4.937e-02 | loss_e2: 1.421e-04 | loss_e3: 3.379e-04 | loss_e4: 1.243e-01 | loss_e5: 1.836e-03
[311][311/1000][1/1] | loss: 6.467e-03 | loss_train: 3.774e-03 | loss_e0: 1.725e-03 | loss_e1: 2.120e-02 | loss_e2: 1.069e-04 | loss_e3: 3.246e-04 | loss_e4: 1.380e-02 | loss_e5: 1.645e-03
[312][312/1000][1/1] | loss: 1.209e-02 | loss_train: 4.542e-03 | loss_e0: 4.259e-03 | loss_e1: 1.715e-02 | loss_e2: 1.644e-04 | loss_e3: 3.270e-04 | loss_e4: 4.722e-02 | loss_e5: 3.422e-03
[313][313/1000][1/1] | loss: 1.609e-02 | loss_train: 3.877e-03 | loss_e0: 3.338e-03 | loss_e1: 2.054e-02 | loss_e2: 1.189e-04 | loss_e3: 3.030e-04 | loss_e4: 6.999e-02 | loss_e5: 2.253e-03
[314][314/1000][1/1] | loss: 1.090e-02 | loss_train: 3.766e-03 | loss_e0: 1.400e-03 | loss_e1: 2.264e-02 | loss_e2: 1.179e-04 | loss_e3: 3.109e-04 | loss_e4: 3.964e-02 | loss_e5: 1.298e-03
[315][315/1000][1/1] | loss: 7.176e-03 | loss_train: 3.066e-03 | loss_e0: 1.440e-03 | loss_e1: 2.627e-02 | loss_e2: 1.578e-04 | loss_e3: 3.373e-04 | loss_e4: 1.317e-02 | loss_e5: 1.678e-03
[316][316/1000][1/1] | loss: 1.350e-02 | loss_train: 4.310e-03 | loss_e0: 2.985e-03 | loss_e1: 3.088e-02 | loss_e2: 1.570e-04 | loss_e3: 3.620e-04 | loss_e4: 4.428e-02 | loss_e5: 2.337e-03
[317][317/1000][1/1] | loss: 1.627e-02 | loss_train: 4.258e-03 | loss_e0: 2.753e-03 | loss_e1: 2.015e-02 | loss_e2: 1.595e-04 | loss_e3: 3.551e-04 | loss_e4: 7.248e-02 | loss_e5: 1.745e-03
[318][318/1000][1/1] | loss: 1.153e-02 | loss_train: 3.440e-03 | loss_e0: 1.415e-03 | loss_e1: 1.853e-02 | loss_e2: 1.653e-04 | loss_e3: 3.536e-04 | loss_e4: 4.744e-02 | loss_e5: 1.257e-03
[319][319/1000][1/1] | loss: 5.771e-03 | loss_train: 3.910e-03 | loss_e0: 1.268e-03 | loss_e1: 1.933e-02 | loss_e2: 1.244e-04 | loss_e3: 3.564e-04 | loss_e4: 1.205e-02 | loss_e5: 1.497e-03
[320][320/1000][1/1] | loss: 7.435e-03 | loss_train: 3.751e-03 | loss_e0: 2.410e-03 | loss_e1: 2.218e-02 | loss_e2: 1.432e-04 | loss_e3: 3.569e-04 | loss_e4: 1.767e-02 | loss_e5: 1.853e-03
[321][321/1000][1/1] | loss: 8.009e-03 | loss_train: 3.502e-03 | loss_e0: 1.931e-03 | loss_e1: 2.197e-02 | loss_e2: 1.767e-04 | loss_e3: 3.253e-04 | loss_e4: 2.232e-02 | loss_e5: 1.331e-03
[322][322/1000][1/1] | loss: 1.325e-02 | loss_train: 3.603e-03 | loss_e0: 1.052e-03 | loss_e1: 3.004e-02 | loss_e2: 1.236e-04 | loss_e3: 3.361e-04 | loss_e4: 4.646e-02 | loss_e5: 1.501e-03
[323][323/1000][1/1] | loss: 1.109e-02 | loss_train: 3.024e-03 | loss_e0: 1.184e-03 | loss_e1: 2.732e-02 | loss_e2: 1.627e-04 | loss_e3: 3.591e-04 | loss_e4: 3.567e-02 | loss_e5: 1.821e-03
[324][324/1000][1/1] | loss: 1.163e-02 | loss_train: 3.606e-03 | loss_e0: 1.334e-03 | loss_e1: 2.137e-02 | loss_e2: 9.668e-05 | loss_e3: 3.316e-04 | loss_e4: 4.514e-02 | loss_e5: 1.490e-03
[325][325/1000][1/1] | loss: 1.778e-02 | loss_train: 5.358e-03 | loss_e0: 1.096e-03 | loss_e1: 2.163e-02 | loss_e2: 1.312e-04 | loss_e3: 3.121e-04 | loss_e4: 8.212e-02 | loss_e5: 1.383e-03
[326][326/1000][1/1] | loss: 1.482e-02 | loss_train: 3.919e-03 | loss_e0: 1.381e-03 | loss_e1: 2.116e-02 | loss_e2: 1.100e-04 | loss_e3: 3.512e-04 | loss_e4: 6.237e-02 | loss_e5: 3.573e-03
[327][327/1000][1/1] | loss: 2.239e-02 | loss_train: 6.282e-03 | loss_e0: 2.108e-03 | loss_e1: 2.004e-02 | loss_e2: 1.212e-04 | loss_e3: 3.781e-04 | loss_e4: 1.075e-01 | loss_e5: 4.166e-03
[328][328/1000][1/1] | loss: 2.398e-02 | loss_train: 6.230e-03 | loss_e0: 1.754e-03 | loss_e1: 2.070e-02 | loss_e2: 1.570e-04 | loss_e3: 3.637e-04 | loss_e4: 1.188e-01 | loss_e5: 2.072e-03
[329][329/1000][1/1] | loss: 2.324e-02 | loss_train: 5.155e-03 | loss_e0: 1.135e-03 | loss_e1: 2.191e-02 | loss_e2: 1.383e-04 | loss_e3: 3.320e-04 | loss_e4: 1.146e-01 | loss_e5: 1.319e-03
[330][330/1000][1/1] | loss: 2.119e-02 | loss_train: 5.411e-03 | loss_e0: 1.221e-03 | loss_e1: 2.105e-02 | loss_e2: 1.011e-04 | loss_e3: 3.131e-04 | loss_e4: 1.014e-01 | loss_e5: 3.052e-03
[331][331/1000][1/1] | loss: 1.912e-02 | loss_train: 7.780e-03 | loss_e0: 1.832e-03 | loss_e1: 2.176e-02 | loss_e2: 1.192e-04 | loss_e3: 3.148e-04 | loss_e4: 8.567e-02 | loss_e5: 5.017e-03
[332][332/1000][1/1] | loss: 1.673e-02 | loss_train: 8.216e-03 | loss_e0: 2.339e-03 | loss_e1: 2.645e-02 | loss_e2: 1.273e-04 | loss_e3: 3.342e-04 | loss_e4: 6.506e-02 | loss_e5: 6.066e-03
[333][333/1000][1/1] | loss: 2.039e-02 | loss_train: 6.503e-03 | loss_e0: 2.106e-03 | loss_e1: 6.908e-02 | loss_e2: 1.298e-04 | loss_e3: 3.712e-04 | loss_e4: 4.584e-02 | loss_e5: 4.843e-03
[334][334/1000][1/1] | loss: 2.392e-02 | loss_train: 4.292e-03 | loss_e0: 1.718e-03 | loss_e1: 1.100e-01 | loss_e2: 1.607e-04 | loss_e3: 4.015e-04 | loss_e4: 2.904e-02 | loss_e5: 2.235e-03
[335][335/1000][1/1] | loss: 3.066e-02 | loss_train: 5.345e-03 | loss_e0: 1.563e-03 | loss_e1: 1.090e-01 | loss_e2: 2.107e-04 | loss_e3: 3.907e-04 | loss_e4: 7.122e-02 | loss_e5: 1.533e-03
[336][336/1000][1/1] | loss: 5.138e-02 | loss_train: 6.737e-03 | loss_e0: 1.729e-03 | loss_e1: 3.136e-02 | loss_e2: 1.986e-04 | loss_e3: 3.726e-04 | loss_e4: 2.690e-01 | loss_e5: 5.595e-03
[337][337/1000][1/1] | loss: 2.104e-02 | loss_train: 4.528e-03 | loss_e0: 1.817e-03 | loss_e1: 3.330e-02 | loss_e2: 1.081e-04 | loss_e3: 3.346e-04 | loss_e4: 8.021e-02 | loss_e5: 1.049e-02
[338][338/1000][1/1] | loss: 1.148e-02 | loss_train: 4.702e-03 | loss_e0: 1.246e-03 | loss_e1: 3.795e-02 | loss_e2: 1.670e-04 | loss_e3: 3.249e-04 | loss_e4: 2.298e-02 | loss_e5: 6.243e-03
[339][339/1000][1/1] | loss: 2.209e-02 | loss_train: 4.350e-03 | loss_e0: 1.080e-03 | loss_e1: 2.372e-02 | loss_e2: 2.955e-04 | loss_e3: 3.607e-04 | loss_e4: 1.054e-01 | loss_e5: 1.669e-03
[340][340/1000][1/1] | loss: 3.627e-02 | loss_train: 5.431e-03 | loss_e0: 1.697e-03 | loss_e1: 2.331e-02 | loss_e2: 1.445e-04 | loss_e3: 3.826e-04 | loss_e4: 1.901e-01 | loss_e5: 1.983e-03
[341][341/1000][1/1] | loss: 6.147e-02 | loss_train: 1.273e-02 | loss_e0: 1.491e-03 | loss_e1: 3.312e-02 | loss_e2: 2.135e-04 | loss_e3: 3.231e-04 | loss_e4: 3.306e-01 | loss_e5: 3.089e-03
[342][342/1000][1/1] | loss: 1.937e-02 | loss_train: 5.685e-03 | loss_e0: 1.409e-03 | loss_e1: 3.431e-02 | loss_e2: 2.339e-04 | loss_e3: 3.547e-04 | loss_e4: 7.549e-02 | loss_e5: 4.400e-03
[343][343/1000][1/1] | loss: 2.668e-02 | loss_train: 1.260e-02 | loss_e0: 1.513e-03 | loss_e1: 2.221e-02 | loss_e2: 2.308e-04 | loss_e3: 3.871e-04 | loss_e4: 1.331e-01 | loss_e5: 2.645e-03
[344][344/1000][1/1] | loss: 2.767e-02 | loss_train: 1.502e-02 | loss_e0: 2.395e-03 | loss_e1: 2.071e-02 | loss_e2: 2.577e-04 | loss_e3: 5.480e-04 | loss_e4: 1.405e-01 | loss_e5: 1.591e-03
[345][345/1000][1/1] | loss: 2.973e-02 | loss_train: 1.231e-02 | loss_e0: 3.057e-03 | loss_e1: 3.668e-02 | loss_e2: 2.073e-04 | loss_e3: 8.185e-04 | loss_e4: 1.345e-01 | loss_e5: 3.161e-03
[346][346/1000][1/1] | loss: 2.644e-02 | loss_train: 9.868e-03 | loss_e0: 2.132e-03 | loss_e1: 4.550e-02 | loss_e2: 4.075e-04 | loss_e3: 9.295e-04 | loss_e4: 1.055e-01 | loss_e5: 4.138e-03
[347][347/1000][1/1] | loss: 1.541e-02 | loss_train: 7.964e-03 | loss_e0: 1.547e-03 | loss_e1: 2.793e-02 | loss_e2: 2.409e-04 | loss_e3: 7.707e-04 | loss_e4: 5.966e-02 | loss_e5: 2.333e-03
[348][348/1000][1/1] | loss: 1.524e-02 | loss_train: 6.157e-03 | loss_e0: 3.870e-03 | loss_e1: 2.171e-02 | loss_e2: 2.901e-04 | loss_e3: 5.813e-04 | loss_e4: 6.344e-02 | loss_e5: 1.564e-03
[349][349/1000][1/1] | loss: 6.745e-02 | loss_train: 1.496e-02 | loss_e0: 6.728e-03 | loss_e1: 6.129e-02 | loss_e2: 3.095e-04 | loss_e3: 5.986e-04 | loss_e4: 3.316e-01 | loss_e5: 4.236e-03
[350][350/1000][1/1] | loss: 5.316e-02 | loss_train: 1.054e-02 | loss_e0: 6.520e-03 | loss_e1: 1.295e-01 | loss_e2: 3.732e-04 | loss_e3: 1.070e-03 | loss_e4: 1.715e-01 | loss_e5: 1.003e-02

Print loss test
: [0.023249095305800438, 0.1015244647860527, 0.042222220450639725, 0.054608847945928574]
[350][350/1000][1/1] | loss_test_mean: 5.540e-02 | loss_test_std: 3.334e-02
[351][351/1000][1/1] | loss: 2.535e-02 | loss_train: 8.675e-03 | loss_e0: 2.178e-03 | loss_e1: 1.049e-01 | loss_e2: 4.245e-04 | loss_e3: 1.269e-03 | loss_e4: 3.462e-02 | loss_e5: 8.748e-03
[352][352/1000][1/1] | loss: 1.678e-02 | loss_train: 7.162e-03 | loss_e0: 1.924e-03 | loss_e1: 2.199e-02 | loss_e2: 3.959e-04 | loss_e3: 7.885e-04 | loss_e4: 7.331e-02 | loss_e5: 2.285e-03
[353][353/1000][1/1] | loss: 2.800e-02 | loss_train: 8.828e-03 | loss_e0: 6.603e-03 | loss_e1: 5.875e-02 | loss_e2: 2.849e-04 | loss_e3: 7.218e-04 | loss_e4: 9.844e-02 | loss_e5: 3.226e-03
[354][354/1000][1/1] | loss: 4.376e-02 | loss_train: 1.403e-02 | loss_e0: 7.366e-03 | loss_e1: 1.338e-01 | loss_e2: 2.903e-04 | loss_e3: 1.052e-03 | loss_e4: 1.098e-01 | loss_e5: 1.028e-02
[355][355/1000][1/1] | loss: 2.488e-02 | loss_train: 7.383e-03 | loss_e0: 2.506e-03 | loss_e1: 2.354e-02 | loss_e2: 2.705e-04 | loss_e3: 8.868e-04 | loss_e4: 1.156e-01 | loss_e5: 6.508e-03
[356][356/1000][1/1] | loss: 2.634e-02 | loss_train: 6.404e-03 | loss_e0: 1.735e-03 | loss_e1: 4.209e-02 | loss_e2: 3.468e-04 | loss_e3: 5.530e-04 | loss_e4: 1.114e-01 | loss_e5: 1.892e-03
[357][357/1000][1/1] | loss: 2.749e-02 | loss_train: 5.127e-03 | loss_e0: 3.402e-03 | loss_e1: 1.154e-01 | loss_e2: 4.994e-04 | loss_e3: 3.735e-04 | loss_e4: 4.362e-02 | loss_e5: 1.586e-03
[358][358/1000][1/1] | loss: 1.317e-01 | loss_train: 5.580e-03 | loss_e0: 2.833e-03 | loss_e1: 1.445e-01 | loss_e2: 2.972e-04 | loss_e3: 3.444e-04 | loss_e4: 6.395e-01 | loss_e5: 2.505e-03
[359][359/1000][1/1] | loss: 2.967e-01 | loss_train: 1.007e-02 | loss_e0: 1.877e-03 | loss_e1: 1.181e-01 | loss_e2: 3.887e-04 | loss_e3: 4.184e-04 | loss_e4: 1.656e+00 | loss_e5: 2.953e-03
[360][360/1000][1/1] | loss: 8.494e-02 | loss_train: 7.816e-03 | loss_e0: 1.739e-03 | loss_e1: 2.858e-02 | loss_e2: 2.051e-04 | loss_e3: 5.014e-04 | loss_e4: 4.759e-01 | loss_e5: 2.764e-03
[361][361/1000][1/1] | loss: 1.136e-02 | loss_train: 4.956e-03 | loss_e0: 2.413e-03 | loss_e1: 3.188e-02 | loss_e2: 1.948e-04 | loss_e3: 5.113e-04 | loss_e4: 3.139e-02 | loss_e5: 1.758e-03
[362][362/1000][1/1] | loss: 1.687e-02 | loss_train: 5.620e-03 | loss_e0: 2.616e-03 | loss_e1: 4.414e-02 | loss_e2: 2.017e-04 | loss_e3: 4.346e-04 | loss_e4: 5.232e-02 | loss_e5: 1.487e-03
[363][363/1000][1/1] | loss: 1.884e-02 | loss_train: 6.606e-03 | loss_e0: 1.483e-03 | loss_e1: 2.255e-02 | loss_e2: 1.733e-04 | loss_e3: 3.954e-04 | loss_e4: 8.676e-02 | loss_e5: 1.695e-03
