Number of learnable parameters: 50402
train_leads.py sm --device cuda:0
Calling the run method
[1][1/4000][1/1] | loss: 3.315e+00 | loss_train: 5.586e-01 | loss_e0: 6.601e+00 | loss_e1: 6.412e+00 | loss_e2: 6.231e+00 | loss_e3: 6.617e+00 | loss_e4: 5.866e+00 | loss_e5: 6.253e+00 | loss_e6: 5.905e+00 | loss_e7: 4.067e+00 | loss_e8: 3.570e+00 | loss_e9: 3.050e+00 | loss_e10: 2.821e+00 | loss_e11: 2.280e+00 | loss_e12: 1.726e+00 | loss_e13: 1.800e+00 | loss_e14: 1.157e+00 | loss_e15: 1.100e+00 | loss_e16: 1.022e+00 | loss_e17: 8.951e-01 | loss_e18: 7.663e-01 | loss_e19: 7.236e-01 | loss_e20: 7.567e-01
[231][231/4000][1/1] | loss: 1.016e-02 | loss_train: 6.912e-03 | loss_e0: 3.890e-03 | loss_e1: 1.083e-02 | loss_e2: 5.750e-03 | loss_e3: 7.803e-02 | loss_e4: 1.392e-02 | loss_e5: 1.437e-02 | loss_e6: 1.024e-03 | loss_e7: 1.680e-03 | loss_e8: 1.081e-03 | loss_e9: 7.474e-04 | loss_e10: 4.574e-04 | loss_e11: 1.021e-03 | loss_e12: 3.089e-03 | loss_e13: 4.557e-03 | loss_e14: 4.418e-03 | loss_e15: 1.004e-02 | loss_e16: 2.019e-02 | loss_e17: 8.202e-03 | loss_e18: 1.536e-02 | loss_e19: 1.038e-02 | loss_e20: 4.304e-03
[232][232/4000][1/1] | loss: 1.018e-02 | loss_train: 6.452e-03 | loss_e0: 3.763e-03 | loss_e1: 1.012e-02 | loss_e2: 7.875e-03 | loss_e3: 7.917e-02 | loss_e4: 1.454e-02 | loss_e5: 1.444e-02 | loss_e6: 1.170e-03 | loss_e7: 1.162e-03 | loss_e8: 1.333e-03 | loss_e9: 7.593e-04 | loss_e10: 4.704e-04 | loss_e11: 1.018e-03 | loss_e12: 3.123e-03 | loss_e13: 3.857e-03 | loss_e14: 4.473e-03 | loss_e15: 1.012e-02 | loss_e16: 1.285e-02 | loss_e17: 8.923e-03 | loss_e18: 2.086e-02 | loss_e19: 9.893e-03 | loss_e20: 3.795e-03
[233][233/4000][1/1] | loss: 9.471e-03 | loss_train: 6.695e-03 | loss_e0: 3.329e-03 | loss_e1: 1.342e-02 | loss_e2: 1.413e-02 | loss_e3: 5.542e-02 | loss_e4: 1.059e-02 | loss_e5: 1.452e-02 | loss_e6: 1.115e-03 | loss_e7: 1.272e-03 | loss_e8: 1.593e-03 | loss_e9: 7.668e-04 | loss_e10: 4.942e-04 | loss_e11: 1.031e-03 | loss_e12: 3.089e-03 | loss_e13: 4.145e-03 | loss_e14: 4.436e-03 | loss_e15: 9.942e-03 | loss_e16: 1.828e-02 | loss_e17: 1.173e-02 | loss_e18: 1.642e-02 | loss_e19: 9.204e-03 | loss_e20: 3.973e-03
[234][234/4000][1/1] | loss: 9.843e-03 | loss_train: 5.983e-03 | loss_e0: 3.389e-03 | loss_e1: 1.404e-02 | loss_e2: 5.927e-03 | loss_e3: 5.767e-02 | loss_e4: 1.657e-02 | loss_e5: 1.489e-02 | loss_e6: 1.117e-03 | loss_e7: 2.287e-03 | loss_e8: 9.211e-04 | loss_e9: 7.512e-04 | loss_e10: 4.864e-04 | loss_e11: 1.033e-03 | loss_e12: 3.012e-03 | loss_e13: 3.674e-03 | loss_e14: 4.324e-03 | loss_e15: 9.602e-03 | loss_e16: 1.558e-02 | loss_e17: 1.421e-02 | loss_e18: 2.486e-02 | loss_e19: 8.590e-03 | loss_e20: 3.760e-03
[235][235/4000][1/1] | loss: 1.042e-02 | loss_train: 6.116e-03 | loss_e0: 3.589e-03 | loss_e1: 1.043e-02 | loss_e2: 4.143e-03 | loss_e3: 5.676e-02 | loss_e4: 2.441e-02 | loss_e5: 1.487e-02 | loss_e6: 1.167e-03 | loss_e7: 1.588e-03 | loss_e8: 1.095e-03 | loss_e9: 7.560e-04 | loss_e10: 4.885e-04 | loss_e11: 1.037e-03 | loss_e12: 3.021e-03 | loss_e13: 4.110e-03 | loss_e14: 4.194e-03 | loss_e15: 9.469e-03 | loss_e16: 1.477e-02 | loss_e17: 2.264e-02 | loss_e18: 2.827e-02 | loss_e19: 8.217e-03 | loss_e20: 3.789e-03
[236][236/4000][1/1] | loss: 1.279e-02 | loss_train: 5.834e-03 | loss_e0: 3.605e-03 | loss_e1: 7.229e-03 | loss_e2: 1.462e-02 | loss_e3: 1.062e-01 | loss_e4: 2.982e-02 | loss_e5: 1.442e-02 | loss_e6: 1.159e-03 | loss_e7: 1.103e-03 | loss_e8: 1.179e-03 | loss_e9: 7.668e-04 | loss_e10: 4.791e-04 | loss_e11: 1.053e-03 | loss_e12: 2.999e-03 | loss_e13: 3.765e-03 | loss_e14: 4.371e-03 | loss_e15: 9.523e-03 | loss_e16: 1.886e-02 | loss_e17: 1.403e-02 | loss_e18: 2.240e-02 | loss_e19: 7.174e-03 | loss_e20: 3.839e-03
[237][237/4000][1/1] | loss: 1.440e-02 | loss_train: 5.928e-03 | loss_e0: 3.332e-03 | loss_e1: 7.246e-03 | loss_e2: 1.955e-02 | loss_e3: 1.314e-01 | loss_e4: 3.002e-02 | loss_e5: 1.465e-02 | loss_e6: 1.162e-03 | loss_e7: 1.455e-03 | loss_e8: 9.357e-04 | loss_e9: 7.684e-04 | loss_e10: 4.617e-04 | loss_e11: 1.026e-03 | loss_e12: 2.994e-03 | loss_e13: 3.468e-03 | loss_e14: 4.230e-03 | loss_e15: 9.372e-03 | loss_e16: 3.319e-02 | loss_e17: 8.186e-03 | loss_e18: 1.793e-02 | loss_e19: 7.204e-03 | loss_e20: 3.792e-03
[238][238/4000][1/1] | loss: 1.200e-02 | loss_train: 6.108e-03 | loss_e0: 4.110e-03 | loss_e1: 7.346e-03 | loss_e2: 8.588e-03 | loss_e3: 7.832e-02 | loss_e4: 3.070e-02 | loss_e5: 1.441e-02 | loss_e6: 1.050e-03 | loss_e7: 1.038e-03 | loss_e8: 1.244e-03 | loss_e9: 7.759e-04 | loss_e10: 4.499e-04 | loss_e11: 1.001e-03 | loss_e12: 3.042e-03 | loss_e13: 3.517e-03 | loss_e14: 4.148e-03 | loss_e15: 9.718e-03 | loss_e16: 4.314e-02 | loss_e17: 9.319e-03 | loss_e18: 1.828e-02 | loss_e19: 8.014e-03 | loss_e20: 3.847e-03
[239][239/4000][1/1] | loss: 9.833e-03 | loss_train: 6.318e-03 | loss_e0: 3.713e-03 | loss_e1: 7.740e-03 | loss_e2: 1.526e-02 | loss_e3: 3.822e-02 | loss_e4: 3.466e-02 | loss_e5: 1.421e-02 | loss_e6: 9.938e-04 | loss_e7: 1.393e-03 | loss_e8: 1.723e-03 | loss_e9: 7.927e-04 | loss_e10: 4.458e-04 | loss_e11: 9.938e-04 | loss_e12: 2.965e-03 | loss_e13: 3.892e-03 | loss_e14: 4.071e-03 | loss_e15: 9.572e-03 | loss_e16: 2.649e-02 | loss_e17: 7.785e-03 | loss_e18: 1.923e-02 | loss_e19: 8.556e-03 | loss_e20: 3.790e-03
[240][240/4000][1/1] | loss: 1.070e-02 | loss_train: 6.182e-03 | loss_e0: 3.049e-03 | loss_e1: 8.013e-03 | loss_e2: 2.770e-02 | loss_e3: 4.372e-02 | loss_e4: 4.062e-02 | loss_e5: 1.528e-02 | loss_e6: 1.171e-03 | loss_e7: 1.262e-03 | loss_e8: 1.241e-03 | loss_e9: 8.190e-04 | loss_e10: 4.503e-04 | loss_e11: 9.931e-04 | loss_e12: 2.948e-03 | loss_e13: 4.639e-03 | loss_e14: 4.201e-03 | loss_e15: 9.432e-03 | loss_e16: 1.219e-02 | loss_e17: 1.569e-02 | loss_e18: 1.872e-02 | loss_e19: 8.794e-03 | loss_e20: 3.774e-03
[241][241/4000][1/1] | loss: 1.110e-02 | loss_train: 6.001e-03 | loss_e0: 3.314e-03 | loss_e1: 7.628e-03 | loss_e2: 1.957e-02 | loss_e3: 5.075e-02 | loss_e4: 4.077e-02 | loss_e5: 1.485e-02 | loss_e6: 1.101e-03 | loss_e7: 1.699e-03 | loss_e8: 1.211e-03 | loss_e9: 8.401e-04 | loss_e10: 4.528e-04 | loss_e11: 1.008e-03 | loss_e12: 2.947e-03 | loss_e13: 3.143e-03 | loss_e14: 3.963e-03 | loss_e15: 9.450e-03 | loss_e16: 1.654e-02 | loss_e17: 2.590e-02 | loss_e18: 1.457e-02 | loss_e19: 9.562e-03 | loss_e20: 3.742e-03
[242][242/4000][1/1] | loss: 1.274e-02 | loss_train: 6.097e-03 | loss_e0: 3.098e-03 | loss_e1: 7.355e-03 | loss_e2: 1.133e-02 | loss_e3: 8.593e-02 | loss_e4: 3.538e-02 | loss_e5: 1.427e-02 | loss_e6: 1.049e-03 | loss_e7: 1.824e-03 | loss_e8: 1.495e-03 | loss_e9: 8.447e-04 | loss_e10: 4.300e-04 | loss_e11: 1.027e-03 | loss_e12: 2.951e-03 | loss_e13: 4.043e-03 | loss_e14: 4.278e-03 | loss_e15: 9.514e-03 | loss_e16: 1.581e-02 | loss_e17: 2.402e-02 | loss_e18: 2.902e-02 | loss_e19: 1.006e-02 | loss_e20: 3.764e-03
[243][243/4000][1/1] | loss: 1.376e-02 | loss_train: 5.805e-03 | loss_e0: 2.936e-03 | loss_e1: 7.372e-03 | loss_e2: 6.626e-03 | loss_e3: 1.509e-01 | loss_e4: 3.183e-02 | loss_e5: 1.457e-02 | loss_e6: 1.102e-03 | loss_e7: 1.417e-03 | loss_e8: 1.040e-03 | loss_e9: 8.522e-04 | loss_e10: 4.193e-04 | loss_e11: 1.004e-03 | loss_e12: 2.916e-03 | loss_e13: 4.098e-03 | loss_e14: 3.973e-03 | loss_e15: 9.593e-03 | loss_e16: 1.415e-02 | loss_e17: 6.595e-03 | loss_e18: 1.419e-02 | loss_e19: 9.593e-03 | loss_e20: 3.719e-03
[244][244/4000][1/1] | loss: 1.382e-02 | loss_train: 6.019e-03 | loss_e0: 3.018e-03 | loss_e1: 7.684e-03 | loss_e2: 4.980e-03 | loss_e3: 1.406e-01 | loss_e4: 3.010e-02 | loss_e5: 1.458e-02 | loss_e6: 1.073e-03 | loss_e7: 1.505e-03 | loss_e8: 1.254e-03 | loss_e9: 8.609e-04 | loss_e10: 4.222e-04 | loss_e11: 9.877e-04 | loss_e12: 2.904e-03 | loss_e13: 3.269e-03 | loss_e14: 3.892e-03 | loss_e15: 9.723e-03 | loss_e16: 1.225e-02 | loss_e17: 1.300e-02 | loss_e18: 2.532e-02 | loss_e19: 8.950e-03 | loss_e20: 3.837e-03
[245][245/4000][1/1] | loss: 1.228e-02 | loss_train: 6.276e-03 | loss_e0: 3.020e-03 | loss_e1: 7.501e-03 | loss_e2: 7.882e-03 | loss_e3: 1.030e-01 | loss_e4: 2.793e-02 | loss_e5: 1.427e-02 | loss_e6: 1.008e-03 | loss_e7: 1.573e-03 | loss_e8: 1.326e-03 | loss_e9: 8.578e-04 | loss_e10: 4.276e-04 | loss_e11: 9.832e-04 | loss_e12: 2.889e-03 | loss_e13: 3.428e-03 | loss_e14: 4.110e-03 | loss_e15: 9.882e-03 | loss_e16: 1.271e-02 | loss_e17: 2.485e-02 | loss_e18: 1.842e-02 | loss_e19: 7.970e-03 | loss_e20: 3.852e-03
[246][246/4000][1/1] | loss: 1.095e-02 | loss_train: 6.594e-03 | loss_e0: 3.051e-03 | loss_e1: 6.759e-03 | loss_e2: 4.100e-03 | loss_e3: 6.869e-02 | loss_e4: 2.792e-02 | loss_e5: 1.476e-02 | loss_e6: 1.004e-03 | loss_e7: 1.631e-03 | loss_e8: 1.004e-03 | loss_e9: 8.193e-04 | loss_e10: 4.345e-04 | loss_e11: 9.860e-04 | loss_e12: 2.861e-03 | loss_e13: 3.297e-03 | loss_e14: 3.780e-03 | loss_e15: 9.926e-03 | loss_e16: 1.891e-02 | loss_e17: 2.937e-02 | loss_e18: 1.956e-02 | loss_e19: 7.278e-03 | loss_e20: 3.715e-03
[247][247/4000][1/1] | loss: 1.342e-02 | loss_train: 6.001e-03 | loss_e0: 3.073e-03 | loss_e1: 8.498e-03 | loss_e2: 5.962e-03 | loss_e3: 1.076e-01 | loss_e4: 2.660e-02 | loss_e5: 1.475e-02 | loss_e6: 1.025e-03 | loss_e7: 8.524e-04 | loss_e8: 1.343e-03 | loss_e9: 7.953e-04 | loss_e10: 4.781e-04 | loss_e11: 1.011e-03 | loss_e12: 2.942e-03 | loss_e13: 3.260e-03 | loss_e14: 3.963e-03 | loss_e15: 1.029e-02 | loss_e16: 2.326e-02 | loss_e17: 3.059e-02 | loss_e18: 2.522e-02 | loss_e19: 6.570e-03 | loss_e20: 3.751e-03
[248][248/4000][1/1] | loss: 1.121e-02 | loss_train: 6.130e-03 | loss_e0: 2.880e-03 | loss_e1: 8.804e-03 | loss_e2: 1.673e-02 | loss_e3: 5.654e-02 | loss_e4: 2.939e-02 | loss_e5: 1.459e-02 | loss_e6: 1.032e-03 | loss_e7: 1.177e-03 | loss_e8: 9.530e-04 | loss_e9: 7.758e-04 | loss_e10: 5.002e-04 | loss_e11: 1.010e-03 | loss_e12: 2.912e-03 | loss_e13: 3.205e-03 | loss_e14: 3.860e-03 | loss_e15: 1.011e-02 | loss_e16: 2.200e-02 | loss_e17: 2.793e-02 | loss_e18: 2.126e-02 | loss_e19: 6.016e-03 | loss_e20: 3.691e-03
[249][249/4000][1/1] | loss: 9.696e-03 | loss_train: 6.297e-03 | loss_e0: 2.805e-03 | loss_e1: 6.449e-03 | loss_e2: 2.503e-02 | loss_e3: 3.411e-02 | loss_e4: 3.187e-02 | loss_e5: 1.458e-02 | loss_e6: 9.868e-04 | loss_e7: 1.589e-03 | loss_e8: 1.085e-03 | loss_e9: 7.692e-04 | loss_e10: 4.999e-04 | loss_e11: 1.003e-03 | loss_e12: 2.848e-03 | loss_e13: 2.917e-03 | loss_e14: 3.647e-03 | loss_e15: 9.759e-03 | loss_e16: 1.520e-02 | loss_e17: 2.184e-02 | loss_e18: 1.695e-02 | loss_e19: 5.974e-03 | loss_e20: 3.712e-03
[250][250/4000][1/1] | loss: 8.288e-03 | loss_train: 6.260e-03 | loss_e0: 2.807e-03 | loss_e1: 9.051e-03 | loss_e2: 6.063e-03 | loss_e3: 3.105e-02 | loss_e4: 2.789e-02 | loss_e5: 1.450e-02 | loss_e6: 9.335e-04 | loss_e7: 8.844e-04 | loss_e8: 1.170e-03 | loss_e9: 7.630e-04 | loss_e10: 4.963e-04 | loss_e11: 9.981e-04 | loss_e12: 2.832e-03 | loss_e13: 3.180e-03 | loss_e14: 3.644e-03 | loss_e15: 9.600e-03 | loss_e16: 1.054e-02 | loss_e17: 1.654e-02 | loss_e18: 2.136e-02 | loss_e19: 5.980e-03 | loss_e20: 3.770e-03

Print loss test
: [0.010506090708076954, 0.09687881171703339, 0.032853882759809494, 0.0833982303738594]
[250][250/4000][1/1] | loss_test_mean: 5.591e-02 | loss_test_std: 4.094e-02
[251][251/4000][1/1] | loss: 8.732e-03 | loss_train: 6.335e-03 | loss_e0: 2.811e-03 | loss_e1: 9.749e-03 | loss_e2: 1.145e-02 | loss_e3: 3.264e-02 | loss_e4: 2.471e-02 | loss_e5: 1.454e-02 | loss_e6: 1.088e-03 | loss_e7: 9.503e-04 | loss_e8: 7.229e-04 | loss_e9: 7.515e-04 | loss_e10: 4.763e-04 | loss_e11: 9.921e-04 | loss_e12: 2.822e-03 | loss_e13: 3.143e-03 | loss_e14: 3.589e-03 | loss_e15: 9.437e-03 | loss_e16: 1.133e-02 | loss_e17: 2.173e-02 | loss_e18: 2.067e-02 | loss_e19: 6.110e-03 | loss_e20: 3.680e-03
[252][252/4000][1/1] | loss: 7.971e-03 | loss_train: 5.982e-03 | loss_e0: 2.865e-03 | loss_e1: 8.243e-03 | loss_e2: 5.708e-03 | loss_e3: 3.585e-02 | loss_e4: 2.203e-02 | loss_e5: 1.453e-02 | loss_e6: 1.128e-03 | loss_e7: 1.172e-03 | loss_e8: 8.115e-04 | loss_e9: 7.505e-04 | loss_e10: 4.444e-04 | loss_e11: 9.824e-04 | loss_e12: 2.798e-03 | loss_e13: 2.981e-03 | loss_e14: 3.495e-03 | loss_e15: 9.395e-03 | loss_e16: 1.195e-02 | loss_e17: 1.688e-02 | loss_e18: 1.491e-02 | loss_e19: 6.703e-03 | loss_e20: 3.767e-03
[253][253/4000][1/1] | loss: 1.030e-02 | loss_train: 5.898e-03 | loss_e0: 2.785e-03 | loss_e1: 7.000e-03 | loss_e2: 2.715e-02 | loss_e3: 6.054e-02 | loss_e4: 1.754e-02 | loss_e5: 1.442e-02 | loss_e6: 1.012e-03 | loss_e7: 9.126e-04 | loss_e8: 7.967e-04 | loss_e9: 7.639e-04 | loss_e10: 4.090e-04 | loss_e11: 9.787e-04 | loss_e12: 2.777e-03 | loss_e13: 2.924e-03 | loss_e14: 3.439e-03 | loss_e15: 9.484e-03 | loss_e16: 1.083e-02 | loss_e17: 1.213e-02 | loss_e18: 2.939e-02 | loss_e19: 7.093e-03 | loss_e20: 3.869e-03
[254][254/4000][1/1] | loss: 1.194e-02 | loss_train: 6.462e-03 | loss_e0: 2.768e-03 | loss_e1: 8.445e-03 | loss_e2: 2.300e-02 | loss_e3: 9.835e-02 | loss_e4: 1.853e-02 | loss_e5: 1.487e-02 | loss_e6: 9.495e-04 | loss_e7: 1.450e-03 | loss_e8: 6.951e-04 | loss_e9: 7.826e-04 | loss_e10: 3.934e-04 | loss_e11: 9.745e-04 | loss_e12: 2.778e-03 | loss_e13: 3.091e-03 | loss_e14: 3.507e-03 | loss_e15: 9.394e-03 | loss_e16: 1.148e-02 | loss_e17: 1.081e-02 | loss_e18: 2.770e-02 | loss_e19: 7.068e-03 | loss_e20: 3.735e-03
[255][255/4000][1/1] | loss: 1.021e-02 | loss_train: 5.903e-03 | loss_e0: 2.773e-03 | loss_e1: 9.683e-03 | loss_e2: 6.258e-03 | loss_e3: 8.843e-02 | loss_e4: 1.972e-02 | loss_e5: 1.456e-02 | loss_e6: 1.110e-03 | loss_e7: 1.473e-03 | loss_e8: 8.164e-04 | loss_e9: 7.888e-04 | loss_e10: 4.041e-04 | loss_e11: 9.729e-04 | loss_e12: 2.716e-03 | loss_e13: 2.718e-03 | loss_e14: 3.313e-03 | loss_e15: 9.339e-03 | loss_e16: 1.295e-02 | loss_e17: 7.604e-03 | loss_e18: 1.767e-02 | loss_e19: 7.287e-03 | loss_e20: 3.764e-03
[256][256/4000][1/1] | loss: 1.047e-02 | loss_train: 5.812e-03 | loss_e0: 2.889e-03 | loss_e1: 1.219e-02 | loss_e2: 1.006e-02 | loss_e3: 6.330e-02 | loss_e4: 1.710e-02 | loss_e5: 1.494e-02 | loss_e6: 1.065e-03 | loss_e7: 1.107e-03 | loss_e8: 6.587e-04 | loss_e9: 7.824e-04 | loss_e10: 4.183e-04 | loss_e11: 9.819e-04 | loss_e12: 2.800e-03 | loss_e13: 3.110e-03 | loss_e14: 3.548e-03 | loss_e15: 9.291e-03 | loss_e16: 2.581e-02 | loss_e17: 2.054e-02 | loss_e18: 1.744e-02 | loss_e19: 8.184e-03 | loss_e20: 3.734e-03
[257][257/4000][1/1] | loss: 1.177e-02 | loss_train: 5.603e-03 | loss_e0: 2.771e-03 | loss_e1: 9.841e-03 | loss_e2: 2.490e-02 | loss_e3: 6.273e-02 | loss_e4: 1.584e-02 | loss_e5: 1.454e-02 | loss_e6: 9.733e-04 | loss_e7: 1.671e-03 | loss_e8: 5.668e-04 | loss_e9: 7.744e-04 | loss_e10: 4.259e-04 | loss_e11: 9.755e-04 | loss_e12: 2.754e-03 | loss_e13: 2.678e-03 | loss_e14: 3.277e-03 | loss_e15: 9.338e-03 | loss_e16: 3.904e-02 | loss_e17: 1.915e-02 | loss_e18: 2.353e-02 | loss_e19: 7.542e-03 | loss_e20: 3.785e-03
[258][258/4000][1/1] | loss: 9.665e-03 | loss_train: 6.033e-03 | loss_e0: 2.814e-03 | loss_e1: 7.167e-03 | loss_e2: 6.187e-03 | loss_e3: 6.075e-02 | loss_e4: 1.201e-02 | loss_e5: 1.454e-02 | loss_e6: 1.024e-03 | loss_e7: 1.138e-03 | loss_e8: 5.657e-04 | loss_e9: 7.749e-04 | loss_e10: 4.415e-04 | loss_e11: 9.777e-04 | loss_e12: 2.704e-03 | loss_e13: 2.634e-03 | loss_e14: 3.170e-03 | loss_e15: 9.415e-03 | loss_e16: 3.350e-02 | loss_e17: 9.490e-03 | loss_e18: 2.288e-02 | loss_e19: 6.999e-03 | loss_e20: 3.775e-03
[259][259/4000][1/1] | loss: 1.003e-02 | loss_train: 5.791e-03 | loss_e0: 2.915e-03 | loss_e1: 7.578e-03 | loss_e2: 9.583e-03 | loss_e3: 8.167e-02 | loss_e4: 1.181e-02 | loss_e5: 1.505e-02 | loss_e6: 1.017e-03 | loss_e7: 1.362e-03 | loss_e8: 6.027e-04 | loss_e9: 7.713e-04 | loss_e10: 4.669e-04 | loss_e11: 9.849e-04 | loss_e12: 2.687e-03 | loss_e13: 2.618e-03 | loss_e14: 3.161e-03 | loss_e15: 9.578e-03 | loss_e16: 1.418e-02 | loss_e17: 1.933e-02 | loss_e18: 1.521e-02 | loss_e19: 6.479e-03 | loss_e20: 3.672e-03
[260][260/4000][1/1] | loss: 1.162e-02 | loss_train: 5.909e-03 | loss_e0: 2.926e-03 | loss_e1: 7.618e-03 | loss_e2: 2.138e-02 | loss_e3: 9.074e-02 | loss_e4: 1.272e-02 | loss_e5: 1.457e-02 | loss_e6: 9.507e-04 | loss_e7: 1.312e-03 | loss_e8: 5.916e-04 | loss_e9: 7.626e-04 | loss_e10: 4.808e-04 | loss_e11: 9.933e-04 | loss_e12: 2.715e-03 | loss_e13: 2.686e-03 | loss_e14: 3.238e-03 | loss_e15: 9.814e-03 | loss_e16: 1.229e-02 | loss_e17: 2.983e-02 | loss_e18: 1.892e-02 | loss_e19: 5.755e-03 | loss_e20: 3.686e-03
[261][261/4000][1/1] | loss: 1.312e-02 | loss_train: 5.974e-03 | loss_e0: 3.011e-03 | loss_e1: 6.744e-03 | loss_e2: 5.162e-03 | loss_e3: 1.080e-01 | loss_e4: 1.750e-02 | loss_e5: 1.450e-02 | loss_e6: 9.130e-04 | loss_e7: 1.447e-03 | loss_e8: 7.526e-04 | loss_e9: 7.549e-04 | loss_e10: 4.896e-04 | loss_e11: 1.021e-03 | loss_e12: 2.828e-03 | loss_e13: 2.776e-03 | loss_e14: 3.225e-03 | loss_e15: 9.971e-03 | loss_e16: 2.521e-02 | loss_e17: 3.788e-02 | loss_e18: 2.529e-02 | loss_e19: 4.423e-03 | loss_e20: 3.631e-03
[262][262/4000][1/1] | loss: 1.216e-02 | loss_train: 5.800e-03 | loss_e0: 3.019e-03 | loss_e1: 6.431e-03 | loss_e2: 1.412e-02 | loss_e3: 8.648e-02 | loss_e4: 2.687e-02 | loss_e5: 1.448e-02 | loss_e6: 9.819e-04 | loss_e7: 1.527e-03 | loss_e8: 6.890e-04 | loss_e9: 7.607e-04 | loss_e10: 4.977e-04 | loss_e11: 1.031e-03 | loss_e12: 2.752e-03 | loss_e13: 2.741e-03 | loss_e14: 3.126e-03 | loss_e15: 9.835e-03 | loss_e16: 2.330e-02 | loss_e17: 2.531e-02 | loss_e18: 2.352e-02 | loss_e19: 4.232e-03 | loss_e20: 3.685e-03
[263][263/4000][1/1] | loss: 9.188e-03 | loss_train: 5.856e-03 | loss_e0: 3.190e-03 | loss_e1: 7.614e-03 | loss_e2: 1.767e-02 | loss_e3: 4.774e-02 | loss_e4: 3.127e-02 | loss_e5: 1.452e-02 | loss_e6: 1.067e-03 | loss_e7: 1.049e-03 | loss_e8: 7.716e-04 | loss_e9: 7.713e-04 | loss_e10: 4.677e-04 | loss_e11: 1.020e-03 | loss_e12: 2.735e-03 | loss_e13: 3.687e-03 | loss_e14: 3.332e-03 | loss_e15: 9.516e-03 | loss_e16: 1.109e-02 | loss_e17: 1.001e-02 | loss_e18: 1.660e-02 | loss_e19: 4.702e-03 | loss_e20: 4.118e-03
[264][264/4000][1/1] | loss: 1.032e-02 | loss_train: 6.192e-03 | loss_e0: 3.105e-03 | loss_e1: 9.150e-03 | loss_e2: 1.936e-02 | loss_e3: 2.703e-02 | loss_e4: 3.782e-02 | loss_e5: 1.447e-02 | loss_e6: 9.448e-04 | loss_e7: 1.297e-03 | loss_e8: 7.409e-04 | loss_e9: 7.712e-04 | loss_e10: 4.335e-04 | loss_e11: 9.894e-04 | loss_e12: 2.736e-03 | loss_e13: 2.565e-03 | loss_e14: 3.005e-03 | loss_e15: 9.402e-03 | loss_e16: 2.444e-02 | loss_e17: 3.377e-02 | loss_e18: 1.604e-02 | loss_e19: 5.095e-03 | loss_e20: 3.646e-03
[265][265/4000][1/1] | loss: 1.053e-02 | loss_train: 6.162e-03 | loss_e0: 4.425e-03 | loss_e1: 8.185e-03 | loss_e2: 1.058e-02 | loss_e3: 3.856e-02 | loss_e4: 4.346e-02 | loss_e5: 1.630e-02 | loss_e6: 1.596e-03 | loss_e7: 1.327e-03 | loss_e8: 9.801e-04 | loss_e9: 7.825e-04 | loss_e10: 4.213e-04 | loss_e11: 9.770e-04 | loss_e12: 2.803e-03 | loss_e13: 4.916e-03 | loss_e14: 3.385e-03 | loss_e15: 9.683e-03 | loss_e16: 3.110e-02 | loss_e17: 1.154e-02 | loss_e18: 2.077e-02 | loss_e19: 4.985e-03 | loss_e20: 4.350e-03
[266][266/4000][1/1] | loss: 1.771e-02 | loss_train: 7.539e-03 | loss_e0: 3.514e-03 | loss_e1: 8.028e-03 | loss_e2: 1.680e-02 | loss_e3: 7.000e-02 | loss_e4: 3.944e-02 | loss_e5: 1.415e-02 | loss_e6: 1.282e-03 | loss_e7: 1.813e-03 | loss_e8: 1.065e-03 | loss_e9: 7.958e-04 | loss_e10: 4.305e-04 | loss_e11: 9.795e-04 | loss_e12: 2.623e-03 | loss_e13: 3.422e-03 | loss_e14: 2.903e-03 | loss_e15: 9.556e-03 | loss_e16: 2.102e-02 | loss_e17: 1.518e-01 | loss_e18: 1.340e-02 | loss_e19: 4.965e-03 | loss_e20: 3.932e-03
[267][267/4000][1/1] | loss: 1.950e-02 | loss_train: 8.812e-03 | loss_e0: 3.240e-03 | loss_e1: 7.736e-03 | loss_e2: 1.360e-02 | loss_e3: 6.039e-02 | loss_e4: 1.876e-02 | loss_e5: 1.723e-02 | loss_e6: 1.357e-03 | loss_e7: 1.568e-03 | loss_e8: 1.176e-03 | loss_e9: 7.835e-04 | loss_e10: 4.342e-04 | loss_e11: 9.979e-04 | loss_e12: 2.776e-03 | loss_e13: 1.030e-02 | loss_e14: 4.988e-03 | loss_e15: 1.021e-02 | loss_e16: 1.557e-02 | loss_e17: 1.959e-01 | loss_e18: 3.231e-02 | loss_e19: 6.351e-03 | loss_e20: 3.874e-03
[268][268/4000][1/1] | loss: 1.310e-02 | loss_train: 6.257e-03 | loss_e0: 3.821e-03 | loss_e1: 1.261e-02 | loss_e2: 5.384e-02 | loss_e3: 2.433e-02 | loss_e4: 1.534e-02 | loss_e5: 1.593e-02 | loss_e6: 1.496e-03 | loss_e7: 1.119e-03 | loss_e8: 1.105e-03 | loss_e9: 8.053e-04 | loss_e10: 4.332e-04 | loss_e11: 9.759e-04 | loss_e12: 2.584e-03 | loss_e13: 3.426e-03 | loss_e14: 2.863e-03 | loss_e15: 9.343e-03 | loss_e16: 1.111e-02 | loss_e17: 7.786e-02 | loss_e18: 2.650e-02 | loss_e19: 5.927e-03 | loss_e20: 3.731e-03
